data_year,hid,pid,weight,dla_prob,rec_dla,scotland
2018,1903,120180190304,635,0.00020139013356049182,false,true
2018,1907,120180190703,680,0.00020139013356049182,false,true
2018,1909,120180190904,959,0.00020139013356049182,false,true
2018,1909,120180190905,959,0.00020139013356049182,false,true
2018,2010,120180201002,918,0.00020139013356049182,false,true
2018,2106,120180210603,749,0.00020139013356049182,false,true
2018,2106,120180210605,749,0.00020139013356049182,false,true
2018,2145,120180214504,974,0.00020139013356049182,false,true
2018,2145,120180214505,974,0.00020139013356049182,false,true
2018,2266,120180226603,816,0.00020139013356049182,false,true
2018,2266,120180226604,816,0.00020139013356049182,false,true
2018,2298,120180229803,1079,0.00020139013356049182,false,true
2018,2406,120180240603,787,0.00020139013356049182,false,true
2018,2419,120180241902,680,0.00020139013356049182,false,true
2018,2514,120180251402,749,0.00020139013356049182,false,true
2018,2514,120180251403,749,0.00020139013356049182,false,true
2018,2558,120180255803,783,0.00020139013356049182,false,true
2018,2558,120180255804,783,0.00020139013356049182,false,true
2018,2595,120180259503,763,0.00020139013356049182,false,true
2018,2616,120180261602,680,0.00020139013356049182,false,true
2018,2662,120180266204,1370,0.00020139013356049182,false,true
2018,2662,120180266205,1370,0.00020139013356049182,false,true
2018,2817,120180281702,918,0.00020139013356049182,false,true
2018,2875,120180287504,738,0.00020139013356049182,false,true
2018,2875,120180287505,738,0.00020139013356049182,false,true
2018,2931,120180293103,838,0.00020139013356049182,false,true
2018,2962,120180296203,805,0.00020139013356049182,false,true
2018,2962,120180296204,805,0.00020139013356049182,false,true
2018,2975,120180297504,842,0.00020139013356049182,false,true
2018,2988,120180298803,748,0.00020139013356049182,false,true
2018,3035,120180303503,750,0.00020139013356049182,false,true
2018,3068,120180306803,881,0.00020139013356049182,false,true
2018,3096,120180309602,748,0.00020139013356049182,false,true
2018,3208,120180320804,1780,0.00020139013356049182,false,true
2018,3215,120180321503,664,0.00020139013356049182,false,true
2018,3245,120180324503,802,0.00020139013356049182,false,true
2018,3259,120180325904,1107,0.00020139013356049182,false,true
2018,3332,120180333203,731,0.00020139013356049182,false,true
2018,3332,120180333204,731,0.00020139013356049182,false,true
2018,3337,120180333704,892,0.00020139013356049182,false,true
2018,3350,120180335005,766,0.00020139013356049182,false,true
2018,3350,120180335006,766,0.00020139013356049182,false,true
2018,3382,120180338204,712,0.00020139013356049182,false,true
2018,3382,120180338207,712,0.00020139013356049182,false,true
2018,3410,120180341002,942,0.00020139013356049182,false,true
2018,3413,120180341303,824,0.00020139013356049182,false,true
2018,3413,120180341304,824,0.00020139013356049182,false,true
2018,3471,120180347105,1517,0.00020139013356049182,false,true
2018,3504,120180350404,705,0.00020139013356049182,false,true
2018,3504,120180350405,705,0.00020139013356049182,false,true
2018,3506,120180350603,901,0.00020139013356049182,false,true
2018,3525,120180352505,1209,0.00020139013356049182,false,true
2018,3579,120180357902,595,0.00020139013356049182,false,true
2018,3579,120180357903,595,0.00020139013356049182,false,true
2018,3590,120180359003,823,0.00020139013356049182,false,true
2018,3590,120180359004,823,0.00020139013356049182,false,true
2018,3628,120180362803,711,0.00020139013356049182,false,true
2018,3651,120180365103,840,0.00020139013356049182,false,true
2018,3710,120180371002,822,0.00020139013356049182,false,true
2018,3726,120180372603,1057,0.00020139013356049182,false,true
2018,3742,120180374203,881,0.00020139013356049182,false,true
2018,3951,120180395103,697,0.00020139013356049182,false,true
2018,3951,120180395104,697,0.00020139013356049182,false,true
2018,3964,120180396403,780,0.00020139013356049182,false,true
2018,3964,120180396404,780,0.00020139013356049182,false,true
2018,4030,120180403003,912,0.00020139013356049182,false,true
2018,4071,120180407103,918,0.00020139013356049182,false,true
2018,4072,120180407203,955,0.00020139013356049182,false,true
2018,4154,120180415404,840,0.00020139013356049182,false,true
2018,4206,120180420605,919,0.00020139013356049182,false,true
2018,4231,120180423103,842,0.00020139013356049182,false,true
2018,4301,120180430103,879,0.00020139013356049182,false,true
2018,4364,120180436403,805,0.00020139013356049182,false,true
2018,4364,120180436404,805,0.00020139013356049182,false,true
2018,4395,120180439503,774,0.00020139013356049182,false,true
2018,4442,120180444203,667,0.00020139013356049182,false,true
2018,4560,120180456005,811,0.00020139013356049182,false,true
2018,4580,120180458002,701,0.00020139013356049182,false,true
2018,4625,120180462503,766,0.00020139013356049182,false,true
2018,4625,120180462504,766,0.00020139013356049182,false,true
2018,4634,120180463402,684,0.00020139013356049182,false,true
2018,4634,120180463403,684,0.00020139013356049182,false,true
2018,4634,120180463405,684,0.00020139013356049182,false,true
2018,4649,120180464903,686,0.00020139013356049182,false,true
2018,4680,120180468003,1008,0.00020139013356049182,false,true
2018,4723,120180472303,682,0.00020139013356049182,false,true
2018,4723,120180472304,682,0.00020139013356049182,false,true
2018,4738,120180473803,892,0.00020139013356049182,false,true
2018,4738,120180473804,892,0.00020139013356049182,false,true
2018,4755,120180475503,655,0.00020139013356049182,false,true
2018,4755,120180475504,655,0.00020139013356049182,false,true
2018,4755,120180475505,655,0.00020139013356049182,false,true
2018,4811,120180481104,776,0.00020139013356049182,false,true
2018,4811,120180481105,776,0.00020139013356049182,false,true
2018,4858,120180485803,954,0.00020139013356049182,false,true
2018,4881,120180488103,958,0.00020139013356049182,false,true
2018,5018,120180501804,797,0.00020139013356049182,false,true
2018,5018,120180501805,797,0.00020139013356049182,false,true
2018,5023,120180502303,842,0.00020139013356049182,false,true
2018,5040,120180504003,892,0.00020139013356049182,false,true
2018,5079,120180507903,811,0.00020139013356049182,false,true
2018,5079,120180507904,811,0.00020139013356049182,false,true
2018,5121,120180512103,804,0.00020139013356049182,false,true
2018,5121,120180512104,804,0.00020139013356049182,false,true
2018,5249,120180524904,648,0.00020139013356049182,false,true
2018,5256,120180525605,1545,0.00020139013356049182,false,true
2018,5307,120180530703,654,0.00020139013356049182,false,true
2018,5307,120180530704,654,0.00020139013356049182,false,true
2018,5310,120180531005,872,0.00020139013356049182,false,true
2018,5342,120180534203,931,0.00020139013356049182,false,true
2018,5407,120180540703,771,0.00020139013356049182,false,true
2018,5407,120180540704,771,0.00020139013356049182,false,true
2018,5411,120180541103,853,0.00020139013356049182,false,true
2018,5495,120180549502,654,0.00020139013356049182,false,true
2018,5525,120180552504,672,0.00020139013356049182,false,true
2018,5601,120180560103,696,0.00020139013356049182,false,true
2018,5692,120180569203,857,0.00020139013356049182,false,true
2018,5719,120180571903,892,0.00020139013356049182,false,true
2018,5719,120180571904,892,0.00020139013356049182,false,true
2018,5755,120180575504,852,0.00020139013356049182,false,true
2018,5817,120180581704,720,0.00020139013356049182,false,true
2018,5851,120180585105,1767,0.00020139013356049182,false,true
2018,5851,120180585107,1767,0.00020139013356049182,false,true
2018,5881,120180588103,842,0.00020139013356049182,false,true
2018,5898,120180589803,831,0.00020139013356049182,false,true
2018,5898,120180589804,831,0.00020139013356049182,false,true
2018,5957,120180595703,1102,0.00020139013356049182,false,true
2018,5977,120180597704,857,0.00020139013356049182,false,true
2018,6056,120180605604,640,0.00020139013356049182,false,true
2018,6096,120180609604,730,0.00020139013356049182,false,true
2018,6150,120180615002,753,0.00020139013356049182,false,true
2018,6172,120180617204,655,0.00020139013356049182,false,true
2018,6264,120180626403,968,0.00020139013356049182,false,true
2018,6396,120180639602,920,0.00020139013356049182,false,true
2018,6396,120180639603,920,0.00020139013356049182,false,true
2018,6400,120180640003,696,0.00020139013356049182,false,true
2018,6459,120180645902,618,0.00020139013356049182,false,true
2018,6521,120180652103,858,0.00020139013356049182,false,true
2018,6521,120180652104,858,0.00020139013356049182,false,true
2018,6521,120180652105,858,0.00020139013356049182,false,true
2018,6528,120180652802,750,0.00020139013356049182,false,true
2018,6531,120180653103,691,0.00020139013356049182,false,true
2018,6536,120180653603,806,0.00020139013356049182,false,true
2018,6551,120180655103,878,0.00020139013356049182,false,true
2018,6552,120180655205,963,0.00020139013356049182,false,true
2018,6645,120180664503,871,0.00020139013356049182,false,true
2018,6651,120180665103,709,0.00020139013356049182,false,true
2018,6651,120180665104,709,0.00020139013356049182,false,true
2018,6706,120180670604,842,0.00020139013356049182,false,true
2018,6724,120180672403,762,0.00020139013356049182,false,true
2018,6831,120180683103,1008,0.00020139013356049182,false,true
2018,6838,120180683803,759,0.00020139013356049182,false,true
2018,6838,120180683804,759,0.00020139013356049182,false,true
2018,6889,120180688903,756,0.00020139013356049182,false,true
2018,6906,120180690604,798,0.00020139013356049182,false,true
2018,6913,120180691304,837,0.00020139013356049182,false,true
2018,6971,120180697103,747,0.00020139013356049182,false,true
2018,6971,120180697105,747,0.00020139013356049182,false,true
2018,6983,120180698304,707,0.00020139013356049182,false,true
2018,6983,120180698305,707,0.00020139013356049182,false,true
2018,6985,120180698503,1107,0.00020139013356049182,false,true
2018,7022,120180702202,670,0.00020139013356049182,false,true
2018,7028,120180702804,794,0.00020139013356049182,false,true
2018,7126,120180712603,616,0.00020139013356049182,false,true
2018,7208,120180720804,840,0.00020139013356049182,false,true
2018,7311,120180731103,790,0.00020139013356049182,false,true
2018,7329,120180732904,825,0.00020139013356049182,false,true
2018,7339,120180733903,837,0.00020139013356049182,false,true
2018,7372,120180737202,901,0.00020139013356049182,false,true
2018,7440,120180744002,668,0.00020139013356049182,false,true
2018,7440,120180744003,668,0.00020139013356049182,false,true
2018,7451,120180745103,975,0.00020139013356049182,false,true
2018,7451,120180745104,975,0.00020139013356049182,false,true
2018,7471,120180747102,670,0.00020139013356049182,false,true
2018,7471,120180747103,670,0.00020139013356049182,false,true
2018,7493,120180749303,711,0.00020139013356049182,false,true
2018,7495,120180749504,892,0.00020139013356049182,false,true
2018,7505,120180750503,886,0.00020139013356049182,false,true
2018,7565,120180756503,1079,0.00020139013356049182,false,true
2018,7778,120180777803,671,0.00020139013356049182,false,true
2018,7778,120180777804,671,0.00020139013356049182,false,true
2018,7831,120180783104,839,0.00020139013356049182,false,true
2018,7847,120180784704,877,0.00020139013356049182,false,true
2018,7902,120180790203,879,0.00020139013356049182,false,true
2018,7932,120180793202,699,0.00020139013356049182,false,true
2018,7932,120180793203,699,0.00020139013356049182,false,true
2018,7994,120180799403,834,0.00020139013356049182,false,true
2018,7996,120180799602,623,0.00020139013356049182,false,true
2018,7996,120180799603,623,0.00020139013356049182,false,true
2018,8005,120180800503,690,0.00020139013356049182,false,true
2018,8024,120180802402,706,0.00020139013356049182,false,true
2018,8025,120180802503,901,0.00020139013356049182,false,true
2018,8056,120180805603,691,0.00020139013356049182,false,true
2018,8091,120180809103,861,0.00020139013356049182,false,true
2018,8109,120180810902,976,0.00020139013356049182,false,true
2018,8126,120180812603,846,0.00020139013356049182,false,true
2018,8126,120180812604,846,0.00020139013356049182,false,true
2018,8253,120180825304,828,0.00020139013356049182,false,true
2018,8299,120180829902,793,0.00020139013356049182,false,true
2018,8299,120180829903,793,0.00020139013356049182,false,true
2018,8325,120180832503,734,0.00020139013356049182,false,true
2018,8334,120180833403,822,0.00020139013356049182,false,true
2018,8334,120180833404,822,0.00020139013356049182,false,true
2018,8334,120180833405,822,0.00020139013356049182,false,true
2018,8357,120180835703,761,0.00020139013356049182,false,true
2018,8377,120180837703,915,0.00020139013356049182,false,true
2018,8460,120180846003,899,0.00020139013356049182,false,true
2018,8462,120180846203,591,0.00020139013356049182,false,true
2018,8488,120180848803,1202,0.00020139013356049182,false,true
2018,8498,120180849802,772,0.00020139013356049182,false,true
2018,8518,120180851803,963,0.00020139013356049182,false,true
2018,8568,120180856802,904,0.00020139013356049182,false,true
2018,8599,120180859905,785,0.00020139013356049182,false,true
2018,8676,120180867603,734,0.00020139013356049182,false,true
2018,8737,120180873703,783,0.00020139013356049182,false,true
2018,8737,120180873704,783,0.00020139013356049182,false,true
2018,8755,120180875503,803,0.00020139013356049182,false,true
2018,8755,120180875504,803,0.00020139013356049182,false,true
2018,8824,120180882402,915,0.00020139013356049182,false,true
2018,8835,120180883504,826,0.00020139013356049182,false,true
2018,8878,120180887802,636,0.00020139013356049182,false,true
2018,8878,120180887803,636,0.00020139013356049182,false,true
2018,8907,120180890705,727,0.00020139013356049182,false,true
2018,8947,120180894703,789,0.00020139013356049182,false,true
2018,9048,120180904803,1161,0.00020139013356049182,false,true
2018,9207,120180920704,774,0.00020139013356049182,false,true
2018,9240,120180924005,766,0.00020139013356049182,false,true
2018,9247,120180924703,854,0.00020139013356049182,false,true
2018,9248,120180924804,1460,0.00020139013356049182,false,true
2018,9362,120180936203,848,0.00020139013356049182,false,true
2018,9362,120180936204,848,0.00020139013356049182,false,true
2018,9407,120180940704,720,0.00020139013356049182,false,true
2018,9425,120180942502,852,0.00020139013356049182,false,true
2018,9442,120180944204,706,0.00020139013356049182,false,true
2018,9508,120180950804,788,0.00020139013356049182,false,true
2018,9712,120180971203,1112,0.00020139013356049182,false,true
2018,9809,120180980904,946,0.00020139013356049182,false,true
2018,9823,120180982303,824,0.00020139013356049182,false,true
2018,9917,120180991703,692,0.00020139013356049182,false,true
2018,9935,120180993503,905,0.00020139013356049182,false,true
2018,9935,120180993504,905,0.00020139013356049182,false,true
2018,10073,120181007303,654,0.00020139013356049182,false,true
2018,10073,120181007304,654,0.00020139013356049182,false,true
2018,10126,120181012604,823,0.00020139013356049182,false,true
2018,10126,120181012606,823,0.00020139013356049182,false,true
2018,10136,120181013603,796,0.00020139013356049182,false,true
2018,10148,120181014803,1199,0.00020139013356049182,false,true
2018,10168,120181016803,901,0.00020139013356049182,false,true
2018,10214,120181021403,743,0.00020139013356049182,false,true
2018,10214,120181021404,743,0.00020139013356049182,false,true
2018,10264,120181026404,639,0.00020139013356049182,false,true
2018,10275,120181027503,864,0.00020139013356049182,false,true
2018,10333,120181033303,631,0.00020139013356049182,false,true
2018,10333,120181033304,631,0.00020139013356049182,false,true
2018,10336,120181033603,925,0.00020139013356049182,false,true
2018,10379,120181037903,618,0.00020139013356049182,false,true
2018,10404,120181040404,742,0.00020139013356049182,false,true
2018,10415,120181041504,621,0.00020139013356049182,false,true
2018,10429,120181042903,1046,0.00020139013356049182,false,true
2018,10453,120181045303,734,0.00020139013356049182,false,true
2018,10486,120181048603,685,0.00020139013356049182,false,true
2018,10486,120181048604,685,0.00020139013356049182,false,true
2018,10554,120181055404,1017,0.00020139013356049182,false,true
2018,10560,120181056003,890,0.00020139013356049182,false,true
2018,10573,120181057303,720,0.00020139013356049182,false,true
2018,10704,120181070402,748,0.00020139013356049182,false,true
2018,10715,120181071503,948,0.00020139013356049182,false,true
2018,10750,120181075003,1136,0.00020139013356049182,false,true
2018,10750,120181075004,1136,0.00020139013356049182,false,true
2018,10808,120181080804,673,0.00020139013356049182,false,true
2018,10839,120181083904,657,0.00020139013356049182,false,true
2018,10845,120181084503,664,0.00020139013356049182,false,true
2018,10924,120181092404,932,0.00020139013356049182,false,true
2018,10965,120181096503,1258,0.00020139013356049182,false,true
2018,11025,120181102504,842,0.00020139013356049182,false,true
2018,11046,120181104604,583,0.00020139013356049182,false,true
2018,11046,120181104605,583,0.00020139013356049182,false,true
2018,11133,120181113303,875,0.00020139013356049182,false,true
2018,11158,120181115803,958,0.00020139013356049182,false,true
2018,11182,120181118203,852,0.00020139013356049182,false,true
2018,11207,120181120704,842,0.00020139013356049182,false,true
2018,11221,120181122102,727,0.00020139013356049182,false,true
2018,11221,120181122103,727,0.00020139013356049182,false,true
2018,11244,120181124404,793,0.00020139013356049182,false,true
2018,11267,120181126703,703,0.00020139013356049182,false,true
2018,11373,120181137303,606,0.00020139013356049182,false,true
2018,11407,120181140703,868,0.00020139013356049182,false,true
2018,11583,120181158304,988,0.00020139013356049182,false,true
2018,11588,120181158804,724,0.00020139013356049182,false,true
2018,11654,120181165403,844,0.00020139013356049182,false,true
2018,11719,120181171904,716,0.00020139013356049182,false,true
2018,11719,120181171905,716,0.00020139013356049182,false,true
2018,11727,120181172703,1198,0.00020139013356049182,false,true
2018,11737,120181173703,813,0.00020139013356049182,false,true
2018,11737,120181173704,813,0.00020139013356049182,false,true
2018,11837,120181183702,809,0.00020139013356049182,false,true
2018,11922,120181192203,1190,0.00020139013356049182,false,true
2018,11925,120181192503,805,0.00020139013356049182,false,true
2018,11925,120181192504,805,0.00020139013356049182,false,true
2018,11940,120181194004,696,0.00020139013356049182,false,true
2018,11974,120181197402,754,0.00020139013356049182,false,true
2018,12052,120181205203,723,0.00020139013356049182,false,true
2018,12052,120181205204,723,0.00020139013356049182,false,true
2018,12059,120181205903,760,0.00020139013356049182,false,true
2018,12062,120181206203,716,0.00020139013356049182,false,true
2018,12062,120181206204,716,0.00020139013356049182,false,true
2018,12086,120181208603,1088,0.00020139013356049182,false,true
2018,12086,120181208604,1088,0.00020139013356049182,false,true
2018,12224,120181222404,778,0.00020139013356049182,false,true
2018,12415,120181241503,855,0.00020139013356049182,false,true
2018,12415,120181241504,855,0.00020139013356049182,false,true
2018,12420,120181242003,910,0.00020139013356049182,false,true
2018,12427,120181242703,928,0.00020139013356049182,false,true
2018,12539,120181253903,720,0.00020139013356049182,false,true
2018,12576,120181257604,800,0.00020139013356049182,false,true
2018,12580,120181258003,783,0.00020139013356049182,false,true
2018,12580,120181258004,783,0.00020139013356049182,false,true
2018,12625,120181262503,1069,0.00020139013356049182,false,true
2018,12630,120181263002,920,0.00020139013356049182,false,true
2018,12630,120181263003,920,0.00020139013356049182,false,true
2018,12745,120181274502,911,0.00020139013356049182,false,true
2018,12834,120181283403,897,0.00020139013356049182,false,true
2018,12877,120181287703,912,0.00020139013356049182,false,true
2018,12972,120181297204,637,0.00020139013356049182,false,true
2018,13007,120181300703,696,0.00020139013356049182,false,true
2018,13132,120181313204,764,0.00020139013356049182,false,true
2018,13257,120181325703,824,0.00020139013356049182,false,true
2018,13257,120181325704,824,0.00020139013356049182,false,true
2018,13302,120181330202,762,0.00020139013356049182,false,true
2018,13375,120181337503,866,0.00020139013356049182,false,true
2018,13392,120181339203,972,0.00020139013356049182,false,true
2018,13438,120181343804,664,0.00020139013356049182,false,true
2018,13524,120181352402,856,0.00020139013356049182,false,true
2018,13654,120181365403,643,0.00020139013356049182,false,true
2018,13674,120181367403,708,0.00020139013356049182,false,true
2018,13674,120181367404,708,0.00020139013356049182,false,true
2018,13674,120181367405,708,0.00020139013356049182,false,true
2018,13682,120181368203,762,0.00020139013356049182,false,true
2018,13772,120181377204,696,0.00020139013356049182,false,true
2018,13823,120181382303,654,0.00020139013356049182,false,true
2018,13823,120181382304,654,0.00020139013356049182,false,true
2018,13861,120181386102,826,0.00020139013356049182,false,true
2018,13873,120181387303,804,0.00020139013356049182,false,true
2018,13990,120181399005,1091,0.00020139013356049182,false,true
2018,14007,120181400702,829,0.00020139013356049182,false,true
2018,14046,120181404602,880,0.00020139013356049182,false,true
2018,14059,120181405903,961,0.00020139013356049182,false,true
2018,14183,120181418304,800,0.00020139013356049182,false,true
2018,14263,120181426303,742,0.00020139013356049182,false,true
2018,14284,120181428403,791,0.00020139013356049182,false,true
2018,14284,120181428404,791,0.00020139013356049182,false,true
2018,14302,120181430204,672,0.00020139013356049182,false,true
2018,14330,120181433004,828,0.00020139013356049182,false,true
2018,14346,120181434603,670,0.00020139013356049182,false,true
2018,14379,120181437903,946,0.00020139013356049182,false,true
2018,14402,120181440203,783,0.00020139013356049182,false,true
2018,14440,120181444003,4580,0.00020139013356049182,false,true
2018,14450,120181445003,925,0.00020139013356049182,false,true
2018,14477,120181447705,719,0.00020139013356049182,false,true
2018,14536,120181453603,959,0.00020139013356049182,false,true
2018,14536,120181453604,959,0.00020139013356049182,false,true
2018,14574,120181457403,816,0.00020139013356049182,false,true
2018,14574,120181457404,816,0.00020139013356049182,false,true
2018,14591,120181459104,718,0.00020139013356049182,false,true
2018,14670,120181467004,1006,0.00020139013356049182,false,true
2018,14819,120181481903,1064,0.00020139013356049182,false,true
2018,14819,120181481904,1064,0.00020139013356049182,false,true
2018,14823,120181482303,746,0.00020139013356049182,false,true
2018,14906,120181490603,759,0.00020139013356049182,false,true
2018,14919,120181491902,734,0.00020139013356049182,false,true
2018,14919,120181491903,734,0.00020139013356049182,false,true
2018,14935,120181493502,826,0.00020139013356049182,false,true
2018,15000,120181500003,930,0.00020139013356049182,false,true
2018,15056,120181505603,881,0.00020139013356049182,false,true
2018,15132,120181513203,861,0.00020139013356049182,false,true
2018,15150,120181515003,929,0.00020139013356049182,false,true
2018,15156,120181515602,908,0.00020139013356049182,false,true
2018,15227,120181522702,937,0.00020139013356049182,false,true
2018,15257,120181525702,748,0.00020139013356049182,false,true
2018,15327,120181532703,899,0.00020139013356049182,false,true
2018,15338,120181533803,861,0.00020139013356049182,false,true
2018,15359,120181535904,1362,0.00020139013356049182,false,true
2018,15371,120181537104,855,0.00020139013356049182,false,true
2018,15404,120181540403,746,0.00020139013356049182,false,true
2018,15455,120181545504,939,0.00020139013356049182,false,true
2018,15473,120181547304,1311,0.00020139013356049182,false,true
2018,15473,120181547305,1311,0.00020139013356049182,false,true
2018,15511,120181551104,828,0.00020139013356049182,false,true
2018,15542,120181554203,759,0.00020139013356049182,false,true
2018,15652,120181565203,886,0.00020139013356049182,false,true
2018,15739,120181573903,702,0.00020139013356049182,false,true
2018,15768,120181576802,688,0.00020139013356049182,false,true
2018,15904,120181590402,772,0.00020139013356049182,false,true
2018,15912,120181591203,728,0.00020139013356049182,false,true
2018,15912,120181591204,728,0.00020139013356049182,false,true
2018,15922,120181592205,1941,0.00020139013356049182,false,true
2018,15922,120181592206,1941,0.00020139013356049182,false,true
2018,15943,120181594302,734,0.00020139013356049182,false,true
2018,15998,120181599803,1043,0.00020139013356049182,false,true
2018,16008,120181600804,775,0.00020139013356049182,false,true
2018,16116,120181611603,677,0.00020139013356049182,false,true
2018,16116,120181611604,677,0.00020139013356049182,false,true
2018,16223,120181622303,918,0.00020139013356049182,false,true
2018,16241,120181624103,750,0.00020139013356049182,false,true
2018,16288,120181628803,834,0.00020139013356049182,false,true
2018,16288,120181628804,834,0.00020139013356049182,false,true
2018,16302,120181630202,870,0.00020139013356049182,false,true
2018,16312,120181631203,875,0.00020139013356049182,false,true
2018,16333,120181633302,644,0.00020139013356049182,false,true
2018,16379,120181637903,918,0.00020139013356049182,false,true
2018,16421,120181642102,863,0.00020139013356049182,false,true
2018,16421,120181642103,863,0.00020139013356049182,false,true
2018,16445,120181644503,879,0.00020139013356049182,false,true
2018,16474,120181647403,961,0.00020139013356049182,false,true
2018,16498,120181649802,581,0.00020139013356049182,false,true
2018,16498,120181649804,581,0.00020139013356049182,false,true
2018,16518,120181651803,905,0.00020139013356049182,false,true
2018,16518,120181651804,905,0.00020139013356049182,false,true
2018,16522,120181652204,842,0.00020139013356049182,false,true
2018,16525,120181652503,765,0.00020139013356049182,false,true
2018,16533,120181653302,689,0.00020139013356049182,false,true
2018,16568,120181656802,749,0.00020139013356049182,false,true
2018,16789,120181678904,946,0.00020139013356049182,false,true
2018,16805,120181680504,1395,0.00020139013356049182,false,true
2018,16915,120181691504,1127,0.00020139013356049182,false,true
2018,16932,120181693203,1144,0.00020139013356049182,false,true
2018,16933,120181693304,709,0.00020139013356049182,false,true
2018,16953,120181695303,611,0.00020139013356049182,false,true
2018,16989,120181698904,803,0.00020139013356049182,false,true
2018,17023,120181702303,803,0.00020139013356049182,false,true
2018,17023,120181702304,803,0.00020139013356049182,false,true
2018,17116,120181711602,833,0.00020139013356049182,false,true
2018,17145,120181714502,959,0.00020139013356049182,false,true
2018,17152,120181715203,616,0.00020139013356049182,false,true
2018,17216,120181721602,735,0.00020139013356049182,false,true
2018,17233,120181723302,756,0.00020139013356049182,false,true
2018,17242,120181724203,707,0.00020139013356049182,false,true
2018,17242,120181724204,707,0.00020139013356049182,false,true
2018,17311,120181731104,745,0.00020139013356049182,false,true
2018,17346,120181734603,610,0.00020139013356049182,false,true
2018,17346,120181734604,610,0.00020139013356049182,false,true
2018,17346,120181734605,610,0.00020139013356049182,false,true
2018,17368,120181736802,852,0.00020139013356049182,false,true
2018,17410,120181741003,1202,0.00020139013356049182,false,true
2018,17488,120181748803,672,0.00020139013356049182,false,true
2018,17488,120181748804,672,0.00020139013356049182,false,true
2018,17498,120181749803,752,0.00020139013356049182,false,true
2018,17548,120181754804,705,0.00020139013356049182,false,true
2018,17571,120181757104,681,0.00020139013356049182,false,true
2018,17690,120181769003,856,0.00020139013356049182,false,true
2018,17799,120181779902,643,0.00020139013356049182,false,true
2018,17799,120181779904,643,0.00020139013356049182,false,true
2018,17841,120181784103,733,0.00020139013356049182,false,true
2018,17841,120181784104,733,0.00020139013356049182,false,true
2018,17842,120181784203,753,0.00020139013356049182,false,true
2018,17842,120181784204,753,0.00020139013356049182,false,true
2018,17872,120181787203,828,0.00020139013356049182,false,true
2018,17956,120181795603,1152,0.00020139013356049182,false,true
2018,17960,120181796003,698,0.00020139013356049182,false,true
2018,17985,120181798502,766,0.00020139013356049182,false,true
2018,17985,120181798503,766,0.00020139013356049182,false,true
2018,18025,120181802503,878,0.00020139013356049182,false,true
2018,18025,120181802506,878,0.00020139013356049182,false,true
2018,18116,120181811602,712,0.00020139013356049182,false,true
2018,18170,120181817004,1107,0.00020139013356049182,false,true
2018,18170,120181817005,1107,0.00020139013356049182,false,true
2018,18193,120181819303,724,0.00020139013356049182,false,true
2018,18193,120181819306,724,0.00020139013356049182,false,true
2018,18291,120181829104,829,0.00020139013356049182,false,true
2018,18427,120181842703,931,0.00020139013356049182,false,true
2018,18451,120181845103,778,0.00020139013356049182,false,true
2018,18466,120181846603,824,0.00020139013356049182,false,true
2018,18478,120181847803,1152,0.00020139013356049182,false,true
2018,18529,120181852903,580,0.00020139013356049182,false,true
2018,18529,120181852904,580,0.00020139013356049182,false,true
2018,18613,120181861303,853,0.00020139013356049182,false,true
2018,18640,120181864003,796,0.00020139013356049182,false,true
2018,18642,120181864202,734,0.00020139013356049182,false,true
2018,18685,120181868503,746,0.00020139013356049182,false,true
2018,18799,120181879903,778,0.00020139013356049182,false,true
2018,18833,120181883303,642,0.00020139013356049182,false,true
2018,18833,120181883304,642,0.00020139013356049182,false,true
2018,18836,120181883602,782,0.00020139013356049182,false,true
2018,18849,120181884903,725,0.00020139013356049182,false,true
2018,18891,120181889103,977,0.00020139013356049182,false,true
2018,18971,120181897104,939,0.00020139013356049182,false,true
2018,18988,120181898803,918,0.00020139013356049182,false,true
2018,19002,120181900206,1624,0.00020139013356049182,false,true
2018,19064,120181906404,773,0.00020139013356049182,false,true
2019,5529,120190552903,1855,0.00020139013356049182,false,true
2019,70,120190007004,954,0.00020139013356049182,false,true
2019,122,120190012202,642,0.00020139013356049182,false,true
2019,155,120190015502,751,0.00020139013356049182,false,true
2019,225,120190022502,783,0.00020139013356049182,false,true
2019,225,120190022503,783,0.00020139013356049182,false,true
2019,317,120190031705,727,0.00020139013356049182,false,true
2019,334,120190033403,737,0.00020139013356049182,false,true
2019,334,120190033404,737,0.00020139013356049182,false,true
2019,364,120190036402,692,0.00020139013356049182,false,true
2019,380,120190038004,1009,0.00020139013356049182,false,true
2019,393,120190039303,707,0.00020139013356049182,false,true
2019,393,120190039305,707,0.00020139013356049182,false,true
2019,443,120190044304,580,0.00020139013356049182,false,true
2019,493,120190049302,869,0.00020139013356049182,false,true
2019,493,120190049303,869,0.00020139013356049182,false,true
2019,531,120190053104,703,0.00020139013356049182,false,true
2019,595,120190059503,759,0.00020139013356049182,false,true
2019,609,120190060903,1203,0.00020139013356049182,false,true
2019,637,120190063703,951,0.00020139013356049182,false,true
2019,637,120190063704,951,0.00020139013356049182,false,true
2019,669,120190066903,1089,0.00020139013356049182,false,true
2019,683,120190068303,1022,0.00020139013356049182,false,true
2019,683,120190068304,1022,0.00020139013356049182,false,true
2019,706,120190070604,1125,0.00020139013356049182,false,true
2019,798,120190079804,1028,0.00020139013356049182,false,true
2019,807,120190080704,1854,0.00020139013356049182,false,true
