"datayear"	"uniqidnew"	"shelter_1"	"shelter_2"	"shelter_3"	"tenure_1"	"tenure_2"	"tenure_3"	"singlepar_1"	"singlepar_2"	"singlepar_3"	"numadults_1"	"numadults_2"	"numadults_3"	"numkids_1"	"numkids_2"	"numkids_3"	"acctype_1"	"acctype_2"	"acctype_3"	"agehigh_1"	"agehigh_2"	"agehigh_3"	"empstathigh_1"	"empstathigh_2"	"empstathigh_3"	"ethnichigh_1"	"ethnichigh_2"	"ethnichigh_3"	"sochigh_1"	"sochigh_2"	"sochigh_3"	"datayear_1"	"datayear_2"	"datayear_3"
16	"30477.41"	0	0	0	2	1	1	0	0	0	4	3	2	1	1	1	3	1	1	52	10	2	1	1	1	1	1	1	4	2	1	16	1	1
16	"30856.88"	0	0	0	3	2	2	1	1	1	1	1	-888	1	1	1	4	2	2	27	5	1	1	1	1	1	1	1	4	2	1	16	1	1
16	"31009"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	4	2	2	55	11	2	1	1	1	1	1	1	8	3	1	16	1	1
16	"31155"	0	0	0	4	2	2	0	0	0	2	2	1	0	0	0	3	1	1	40	8	2	1	1	1	1	1	1	2	1	1	16	1	1
16	"31666.87"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	3	1	1	49	9	2	3	2	1	1	1	1	3	2	1	16	1	1
16	"31746.56"	0	0	0	3	2	2	1	1	1	1	1	-888	1	1	1	4	2	2	41	8	2	3	2	1	1	1	1	1	1	1	16	1	1
16	"31762.12"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	66	13	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"32209.57"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	69	13	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"32502.61"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	4	2	2	35	7	1	1	1	1	1	1	1	3	2	1	16	1	1
16	"32612.12"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	70	14	3	5	3	3	1	1	1	9	4	1	16	1	1
16	"32691.19"	0	0	0	2	1	1	0	0	0	3	3	2	0	0	0	1	1	1	55	11	2	1	1	1	1	1	1	4	2	1	16	1	1
16	"32792.44"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	75	15	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"33470.73"	0	0	0	4	2	2	1	1	1	1	1	-888	1	1	1	4	2	2	26	5	1	2	1	1	1	1	1	7	2	1	16	1	1
16	"33699.79"	0	0	0	4	2	2	0	0	0	6	4	2	1	1	1	2	1	1	49	9	2	2	1	1	1	1	1	7	2	1	16	1	1
16	"33762.47"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	72	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"33768.31"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"34037.8"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	72	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"34090.88"	0	0	0	4	2	2	0	0	0	2	2	1	2	2	1	3	1	1	37	7	1	7	5	3	1	1	1	5	3	1	16	1	1
16	"34160.12"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	38	7	1	1	1	1	1	1	1	1	1	1	16	1	1
16	"34255.68"	0	0	0	2	1	1	0	0	0	2	2	1	2	2	1	1	1	1	38	7	1	1	1	1	2	1	1	2	1	1	16	1	1
16	"34480.34"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	50	10	2	3	2	1	1	1	1	5	3	1	16	1	1
16	"34662.26"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	63	12	3	5	3	3	1	1	1	4	2	1	16	1	1
16	"34713.81"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	1	1	1	46	9	2	1	1	1	1	1	1	1	1	1	16	1	1
16	"34762.61"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	48	9	2	1	1	1	1	1	1	1	1	1	16	1	1
16	"34879.37"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"34879.4"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	23	4	1	1	1	1	1	1	1	6	4	1	16	1	1
16	"34988.03"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	19	3	0	2	1	1	1	1	1	9	4	1	16	1	1
16	"35145.28"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	64	12	3	1	1	1	1	1	1	8	3	1	16	1	1
16	"35149.03"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	79	15	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"35392.96"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	3	1	1	54	10	2	1	1	1	1	1	1	5	3	1	16	1	1
16	"35454.98"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	77	15	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"35472.11"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	70	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"35708.3"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	42	8	2	1	1	1	1	1	1	2	1	1	16	1	1
16	"35716.43"	0	0	0	5	2	2	1	1	1	1	1	-888	0	0	0	3	1	1	52	10	2	9	5	3	1	1	1	0	0	1	16	1	1
16	"36019.34"	0	0	0	4	2	2	0	0	0	2	2	1	0	0	0	4	2	2	45	9	2	8	5	3	1	1	1	9	4	1	16	1	1
16	"36096.51"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	51	10	2	2	1	1	1	1	1	4	2	1	16	1	1
16	"36200.72"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	47	9	2	1	1	1	1	1	1	4	2	1	16	1	1
16	"36473.1"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	53	10	2	3	2	1	1	1	1	1	1	1	16	1	1
16	"37137.48"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	74	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"37190.78"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	32	6	1	1	1	1	1	1	1	6	4	1	16	1	1
16	"37194.77"	0	0	0	5	2	2	1	1	1	1	1	-888	1	1	1	4	2	2	35	7	1	4	5	2	1	1	1	6	4	1	16	1	1
16	"37648.34"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"37768.55"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	65	13	3	5	3	3	1	1	1	5	3	1	16	1	1
16	"38150.4"	0	0	0	3	2	2	0	0	0	2	2	1	0	0	0	3	1	1	44	8	2	8	5	3	1	1	1	0	0	1	16	1	1
16	"38164.95"	0	0	0	5	2	2	0	0	0	2	2	1	2	2	1	2	1	1	38	7	1	3	2	1	1	1	1	5	3	1	16	1	1
16	"38354.42"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	4	2	2	68	13	3	2	1	1	1	1	1	2	1	1	16	1	1
16	"38378.92"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	78	15	3	5	3	3	1	1	1	7	2	1	16	1	1
16	"38552.6"	0	0	0	2	1	1	0	0	0	3	3	2	0	0	0	2	1	1	59	11	2	1	1	1	1	1	1	6	4	1	16	1	1
16	"38678.49"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	56	11	2	1	1	1	1	1	1	4	2	1	16	1	1
16	"38713.32"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	30	6	1	1	1	1	1	1	1	2	1	1	16	1	1
16	"38943.01"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	34	6	1	3	2	1	2	1	1	5	3	1	16	1	1
16	"39059.3"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	60	12	3	1	1	1	1	1	1	4	2	1	16	1	1
16	"39099.18"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	46	9	2	1	1	1	1	1	1	4	2	1	16	1	1
16	"39257.28"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	62	12	3	5	3	3	1	1	1	1	1	1	16	1	1
16	"39333.95"	0	0	0	2	1	1	0	0	0	3	3	2	0	0	0	1	1	1	52	10	2	1	1	1	1	1	1	8	3	1	16	1	1
16	"39341.83"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	1	1	1	35	7	1	1	1	1	1	1	1	5	3	1	16	1	1
16	"39432.2"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	60	12	3	3	2	1	1	1	1	2	1	1	16	1	1
16	"39449.01"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	71	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"39593.93"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"39805.91"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	2	1	1	57	11	2	1	1	1	1	1	1	4	2	1	16	1	1
16	"40004.09"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	78	15	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"40142.34"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	28	5	1	1	1	1	1	1	1	3	2	1	16	1	1
16	"40414.89"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	46	9	2	1	1	1	1	1	1	8	3	1	16	1	1
16	"40660.18"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	43	8	2	1	1	1	1	1	1	2	1	1	16	1	1
16	"40820.86"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	27	5	1	8	5	3	1	1	1	0	0	1	16	1	1
16	"41271.86"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	75	15	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"41282.77"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	4	2	2	50	10	2	1	1	1	1	1	1	9	4	1	16	1	1
16	"41393.04"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"41526.4"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"41584.39"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	3	1	1	48	9	2	1	1	1	1	1	1	6	4	1	16	1	1
16	"41904.47"	0	0	0	6	3	3	0	0	0	1	1	-888	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"41944.86"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	21	4	1	6	4	3	1	1	1	9	4	1	16	1	1
16	"42141.62"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"42160.75"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	47	9	2	1	1	1	1	1	1	3	2	1	16	1	1
16	"42391.13"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	28	5	1	4	5	2	1	1	1	5	3	1	16	1	1
16	"42417.11"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	62	12	3	1	1	1	1	1	1	3	2	1	16	1	1
16	"42489.85"	0	0	0	1	1	1	0	0	0	2	2	1	2	2	1	1	1	1	48	9	2	3	2	1	1	1	1	2	1	1	16	1	1
16	"43074.1"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"43088.85"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	76	15	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"43159.65"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	66	13	3	3	2	1	1	1	1	3	2	1	16	1	1
16	"43366.35"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	1	1	1	35	7	1	1	1	1	1	1	1	2	1	1	16	1	1
16	"43548.15"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	19	3	0	6	4	3	1	1	1	4	2	1	16	1	1
16	"43849.52"	0	0	0	3	2	2	0	0	0	2	2	1	2	2	1	4	2	2	44	8	2	8	5	3	1	1	1	0	0	1	16	1	1
16	"43867.24"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	1	1	1	75	15	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"44137.11"	0	0	0	3	2	2	0	0	0	3	3	2	0	0	0	3	1	1	47	9	2	2	1	1	1	1	1	7	2	1	16	1	1
16	"44184.83"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	28	5	1	1	1	1	1	1	1	2	1	1	16	1	1
16	"44305.81"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	62	12	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"44551.89"	0	0	0	5	2	2	1	1	1	1	1	-888	0	0	0	3	1	1	36	7	1	1	1	1	1	1	1	6	4	1	16	1	1
16	"44641.95"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	62	12	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"44649.9"	0	0	0	3	2	2	0	0	0	3	3	2	2	2	1	3	1	1	48	9	2	1	1	1	1	1	1	1	1	1	16	1	1
16	"44726.11"	0	0	0	3	2	2	0	0	0	2	2	1	1	1	1	3	1	1	45	9	2	7	5	3	2	1	1	0	0	1	16	1	1
16	"44851.86"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"44921.93"	0	0	0	4	2	2	1	1	1	1	1	-888	1	1	1	4	2	2	37	7	1	2	1	1	1	1	1	9	4	1	16	1	1
16	"45086.5"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	58	11	2	3	2	1	1	1	1	5	3	1	16	1	1
16	"45460.31"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	69	13	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"45495.76"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	51	10	2	7	5	3	1	1	1	0	0	1	16	1	1
16	"45893.69"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	73	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"45908.24"	0	0	0	3	2	2	0	0	0	2	2	1	0	0	0	3	1	1	74	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"45919.26"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	3	1	1	26	5	1	1	1	1	1	1	1	9	4	1	16	1	1
16	"45936.75"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	30	6	1	1	1	1	1	1	1	3	2	1	16	1	1
16	"46130.51"	0	0	0	3	2	2	1	1	1	2	2	1	0	0	0	3	1	1	30	6	1	1	1	1	1	1	1	9	4	1	16	1	1
16	"46146.47"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	4	2	2	33	6	1	3	2	1	1	1	1	1	1	1	16	1	1
16	"46672.65"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	76	15	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"46959.18"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	66	13	3	5	3	3	1	1	1	7	2	1	16	1	1
16	"47119.58"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	47	9	2	1	1	1	1	1	1	3	2	1	16	1	1
16	"47130.71"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	70	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"47217.46"	0	0	0	4	2	2	0	0	0	2	2	1	0	0	0	4	2	2	48	9	2	1	1	1	1	1	1	6	4	1	16	1	1
16	"47721.16"	0	0	0	2	1	1	0	0	0	3	3	2	1	1	1	2	1	1	37	7	1	3	2	1	1	1	1	6	4	1	16	1	1
16	"47979.27"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	4	2	2	58	11	2	2	1	1	1	1	1	9	4	1	16	1	1
16	"48241.65"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	31	6	1	1	1	1	1	1	1	2	1	1	16	1	1
16	"48359.79"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	1	1	1	68	13	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"48633.43"	0	0	0	4	2	2	0	0	0	2	2	1	0	0	0	4	2	2	67	13	3	2	1	1	1	1	1	8	3	1	16	1	1
16	"48819.82"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	65	13	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"48984.65"	0	0	0	2	1	1	0	0	0	3	3	2	2	2	1	3	1	1	40	8	2	1	1	1	1	1	1	4	2	1	16	1	1
16	"49006.36"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	71	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"49092.51"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	2	1	1	37	7	1	1	1	1	1	1	1	3	2	1	16	1	1
16	"50061.72"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	64	12	3	5	3	3	1	1	1	4	2	1	16	1	1
16	"50313.16"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	64	12	3	3	2	1	1	1	1	2	1	1	16	1	1
16	"50647.2"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	4	2	2	25	5	1	2	1	1	1	1	1	7	2	1	16	1	1
16	"51351.94"	0	0	0	6	3	3	0	0	0	1	1	-888	0	0	0	4	2	2	55	11	2	8	5	3	1	1	1	0	0	1	16	1	1
16	"51374.44"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	59	11	2	1	1	1	1	1	1	4	2	1	16	1	1
16	"51471.52"	0	0	0	5	2	2	0	0	0	2	2	1	2	2	1	2	1	1	34	6	1	2	1	1	1	1	1	9	4	1	16	1	1
16	"51480.23"	0	0	0	2	1	1	0	0	0	3	3	2	1	1	1	1	1	1	48	9	2	1	1	1	1	1	1	2	1	1	16	1	1
16	"51498.33"	0	0	0	2	1	1	0	0	0	3	3	2	1	1	1	2	1	1	55	11	2	1	1	1	1	1	1	2	1	1	16	1	1
16	"51627.74"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	1	1	1	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"51629.7"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	2	1	1	30	6	1	1	1	1	1	1	1	2	1	1	16	1	1
16	"51904.96"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	54	10	2	1	1	1	1	1	1	1	1	1	16	1	1
16	"52035.08"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	4	2	2	69	13	3	1	1	1	1	1	1	6	4	1	16	1	1
16	"52118.18"	0	0	0	2	1	1	0	0	0	3	3	2	0	0	0	1	1	1	45	9	2	1	1	1	1	1	1	5	3	1	16	1	1
16	"52274.17"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	51	10	2	1	1	1	1	1	1	2	1	1	16	1	1
16	"52481.03"	0	0	0	4	2	2	0	0	0	3	3	2	0	0	0	4	2	2	58	11	2	8	5	3	1	1	1	0	0	1	16	1	1
16	"52761.14"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	60	12	3	1	1	1	1	1	1	9	4	1	16	1	1
16	"53167.99"	0	0	0	2	1	1	1	1	1	1	1	-888	2	2	1	3	1	1	39	7	1	9	5	3	1	1	1	3	2	1	16	1	1
16	"54253.83"	0	0	0	4	2	2	1	1	1	1	1	-888	1	1	1	2	1	1	38	7	1	4	5	2	1	1	1	7	2	1	16	1	1
16	"54483.68"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	61	12	3	2	1	1	1	1	1	3	2	1	16	1	1
16	"54981"	0	0	0	3	2	2	0	0	0	2	2	1	0	0	0	3	1	1	61	12	3	8	5	3	1	1	1	0	0	1	16	1	1
16	"55226.93"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	43	8	2	1	1	1	1	1	1	8	3	1	16	1	1
16	"55557.8"	0	0	0	2	1	1	0	0	0	4	3	2	1	1	1	3	1	1	43	8	2	1	1	1	1	1	1	6	4	1	16	1	1
16	"55605.61"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	59	11	2	1	1	1	1	1	1	6	4	1	16	1	1
16	"56010.48"	0	0	0	2	1	1	0	0	0	3	3	2	0	0	0	1	1	1	53	10	2	1	1	1	1	1	1	1	1	1	16	1	1
16	"56076.4"	0	0	0	6	3	3	0	0	0	2	2	1	0	0	0	4	2	2	34	6	1	1	1	1	1	1	1	3	2	1	16	1	1
16	"56410.55"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	53	10	2	1	1	1	1	1	1	5	3	1	16	1	1
16	"56551.52"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	39	7	1	1	1	1	2	1	1	5	3	1	16	1	1
16	"56582.28"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	33	6	1	1	1	1	1	1	1	3	2	1	16	1	1
16	"56603.04"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	73	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"56685.02"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	1	1	1	40	8	2	1	1	1	1	1	1	1	1	1	16	1	1
16	"56735.27"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	1	1	1	31	6	1	1	1	1	1	1	1	8	3	1	16	1	1
16	"56955.84"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	73	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"57605.49"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	38	7	1	8	5	3	1	1	1	9	4	1	16	1	1
16	"57672.96"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"58005.61"	0	0	0	3	2	2	0	0	0	2	2	1	0	0	0	2	1	1	72	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"58029.29"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	28	5	1	1	1	1	2	1	1	9	4	1	16	1	1
16	"58033.41"	0	0	0	2	1	1	0	0	0	3	3	2	0	0	0	3	1	1	73	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"58265"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	3	1	1	57	11	2	1	1	1	1	1	1	9	4	1	16	1	1
16	"58305.78"	0	0	0	2	1	1	0	0	0	2	2	1	2	2	1	1	1	1	37	7	1	1	1	1	1	1	1	2	1	1	16	1	1
16	"58461.43"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"58494.36"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	2	1	1	34	6	1	8	5	3	1	1	1	0	0	1	16	1	1
16	"58575.94"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	53	10	2	1	1	1	1	1	1	2	1	1	16	1	1
16	"58598.24"	0	0	0	2	1	1	0	0	0	2	2	1	2	2	1	2	1	1	50	10	2	1	1	1	1	1	1	2	1	1	16	1	1
16	"59486.29"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	57	11	2	8	5	3	1	1	1	0	0	1	16	1	1
16	"59838.21"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	4	2	2	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"60050.54"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	60	12	3	7	5	3	1	1	1	7	2	1	16	1	1
16	"60091.01"	0	0	0	3	2	2	0	0	0	2	2	1	0	0	0	3	1	1	20	4	1	1	1	1	1	1	1	4	2	1	16	1	1
16	"60153.47"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	3	1	1	46	9	2	1	1	1	1	1	1	3	2	1	16	1	1
16	"60177.24"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	66	13	3	5	3	3	1	1	1	1	1	1	16	1	1
16	"60236.11"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"60252.93"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	5	3	3	22	4	1	4	5	2	1	1	1	7	2	1	16	1	1
16	"60918.5"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	59	11	2	3	2	1	1	1	1	5	3	1	16	1	1
16	"61035.19"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	3	1	1	29	5	1	1	1	1	1	1	1	2	1	1	16	1	1
16	"61122.65"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	53	10	2	8	5	3	1	1	1	0	0	1	16	1	1
16	"61437.2"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	76	15	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"61548.33"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	60	12	3	1	1	1	1	1	1	9	4	1	16	1	1
16	"61568.11"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	75	15	3	3	2	1	1	1	1	5	3	1	16	1	1
16	"61921.48"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	73	14	3	5	3	3	1	1	1	1	1	1	16	1	1
16	"61989.94"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	60	12	3	8	5	3	1	1	1	0	0	1	16	1	1
16	"62045.79"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	21	4	1	2	1	1	1	1	1	9	4	1	16	1	1
16	"62157.3"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	57	11	2	2	1	1	1	1	1	4	2	1	16	1	1
16	"62401.42"	0	0	0	2	1	1	1	1	1	1	1	-888	1	1	1	4	2	2	36	7	1	1	1	1	1	1	1	6	4	1	16	1	1
16	"62456.83"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	72	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"62919.88"	0	0	0	2	1	1	0	0	0	2	2	1	2	2	1	2	1	1	43	8	2	1	1	1	1	1	1	2	1	1	16	1	1
16	"63351.73"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	67	13	3	5	3	3	1	1	1	2	1	1	16	1	1
